COUNTRY,NAME_1,GID_2,NAME_2,NAME_3,VARNAME_3,Date,IndexP
Togo,Centre,TGO.1.1_2,Blitta,Agbandi,NA,January_2023,0.43950000405311584
Togo,Centre,TGO.1.1_2,Blitta,Agbandi,NA,February_2023,0.824999988079071
Togo,Centre,TGO.1.1_2,Blitta,Agbandi,NA,March_2023,1.5374999642372131
Togo,Centre,TGO.1.1_2,Blitta,Agbandi,NA,April_2023,2.458999991416931
Togo,Centre,TGO.1.1_2,Blitta,Agbandi,NA,May_2023,2.28849995136261
Togo,Centre,TGO.1.1_2,Blitta,Agbandi,NA,June_2023,2.174499988555908
Togo,Centre,TGO.1.1_2,Blitta,Agbandi,NA,July_2023,1.8575000166893005
Togo,Centre,TGO.1.1_2,Blitta,Agbandi,NA,August_2023,1.4785000085830688
Togo,Centre,TGO.1.1_2,Blitta,Agbandi,NA,September_2023,1.5634999871253967
Togo,Centre,TGO.1.1_2,Blitta,Agbandi,NA,October_2023,2.135499954223633
Togo,Centre,TGO.1.1_2,Blitta,Agbandi,NA,November_2023,1.3519999980926514
Togo,Centre,TGO.1.1_2,Blitta,Agbandi,NA,December_2023,0.6934999823570251
Togo,Centre,TGO.1.1_2,Blitta,Atchintse,NA,January_2023,0.3700000047683716
Togo,Centre,TGO.1.1_2,Blitta,Atchintse,NA,February_2023,0.9100000262260437
Togo,Centre,TGO.1.1_2,Blitta,Atchintse,NA,March_2023,1.9529999494552612
Togo,Centre,TGO.1.1_2,Blitta,Atchintse,NA,April_2023,1.9730000495910645
Togo,Centre,TGO.1.1_2,Blitta,Atchintse,NA,May_2023,2.000999927520752
Togo,Centre,TGO.1.1_2,Blitta,Atchintse,NA,June_2023,1.3259999752044678
Togo,Centre,TGO.1.1_2,Blitta,Atchintse,NA,July_2023,1.190999984741211
Togo,Centre,TGO.1.1_2,Blitta,Atchintse,NA,August_2023,1.0839999914169312
Togo,Centre,TGO.1.1_2,Blitta,Atchintse,NA,September_2023,1.1720000505447388
Togo,Centre,TGO.1.1_2,Blitta,Atchintse,NA,October_2023,1.6269999742507935
Togo,Centre,TGO.1.1_2,Blitta,Atchintse,NA,November_2023,1.2979999780654907
Togo,Centre,TGO.1.1_2,Blitta,Atchintse,NA,December_2023,0.6779999732971191
Togo,Centre,TGO.1.1_2,Blitta,Blitta-Gare,NA,January_2023,0.39899998903274536
Togo,Centre,TGO.1.1_2,Blitta,Blitta-Gare,NA,February_2023,0.8289999961853027
Togo,Centre,TGO.1.1_2,Blitta,Blitta-Gare,NA,March_2023,1.7760000228881836
Togo,Centre,TGO.1.1_2,Blitta,Blitta-Gare,NA,April_2023,2.121000051498413
Togo,Centre,TGO.1.1_2,Blitta,Blitta-Gare,NA,May_2023,2.2279999256134033
Togo,Centre,TGO.1.1_2,Blitta,Blitta-Gare,NA,June_2023,1.9919999837875366
Togo,Centre,TGO.1.1_2,Blitta,Blitta-Gare,NA,July_2023,1.472000002861023
Togo,Centre,TGO.1.1_2,Blitta,Blitta-Gare,NA,August_2023,1.3380000591278076
Togo,Centre,TGO.1.1_2,Blitta,Blitta-Gare,NA,September_2023,1.409000039100647
Togo,Centre,TGO.1.1_2,Blitta,Blitta-Gare,NA,October_2023,1.9119999408721924
Togo,Centre,TGO.1.1_2,Blitta,Blitta-Gare,NA,November_2023,1.2289999723434448
Togo,Centre,TGO.1.1_2,Blitta,Blitta-Gare,NA,December_2023,0.6510000228881836
Togo,Centre,TGO.1.1_2,Blitta,Blitta Village,NA,January_2023,0.40924999862909317
Togo,Centre,TGO.1.1_2,Blitta,Blitta Village,NA,February_2023,0.8405000120401382
Togo,Centre,TGO.1.1_2,Blitta,Blitta Village,NA,March_2023,1.749750018119812
Togo,Centre,TGO.1.1_2,Blitta,Blitta Village,NA,April_2023,2.134500026702881
Togo,Centre,TGO.1.1_2,Blitta,Blitta Village,NA,May_2023,2.25299996137619
Togo,Centre,TGO.1.1_2,Blitta,Blitta Village,NA,June_2023,2.0389999747276306
Togo,Centre,TGO.1.1_2,Blitta,Blitta Village,NA,July_2023,1.5062499940395355
Togo,Centre,TGO.1.1_2,Blitta,Blitta Village,NA,August_2023,1.3767499923706055
Togo,Centre,TGO.1.1_2,Blitta,Blitta Village,NA,September_2023,1.448250025510788
Togo,Centre,TGO.1.1_2,Blitta,Blitta Village,NA,October_2023,1.9487500190734863
Togo,Centre,TGO.1.1_2,Blitta,Blitta Village,NA,November_2023,1.234499990940094
Togo,Centre,TGO.1.1_2,Blitta,Blitta Village,NA,December_2023,0.6535000056028366
Togo,Centre,TGO.1.1_2,Blitta,Diguengue,NA,January_2023,0.4350000023841858
Togo,Centre,TGO.1.1_2,Blitta,Diguengue,NA,February_2023,0.8849999904632568
Togo,Centre,TGO.1.1_2,Blitta,Diguengue,NA,March_2023,2.003000020980835
Togo,Centre,TGO.1.1_2,Blitta,Diguengue,NA,April_2023,1.9670000076293945
Togo,Centre,TGO.1.1_2,Blitta,Diguengue,NA,May_2023,2.0169999599456787
Togo,Centre,TGO.1.1_2,Blitta,Diguengue,NA,June_2023,1.7569999694824219
Togo,Centre,TGO.1.1_2,Blitta,Diguengue,NA,July_2023,1.225000023841858
Togo,Centre,TGO.1.1_2,Blitta,Diguengue,NA,August_2023,1.1150000095367432
Togo,Centre,TGO.1.1_2,Blitta,Diguengue,NA,September_2023,1.2109999656677246
Togo,Centre,TGO.1.1_2,Blitta,Diguengue,NA,October_2023,1.715000033378601
Togo,Centre,TGO.1.1_2,Blitta,Diguengue,NA,November_2023,1.3760000467300415
Togo,Centre,TGO.1.1_2,Blitta,Diguengue,NA,December_2023,0.7260000109672546
Togo,Centre,TGO.1.1_2,Blitta,Dikpeleou,NA,January_2023,0.43299999833106995
Togo,Centre,TGO.1.1_2,Blitta,Dikpeleou,NA,February_2023,0.8539999723434448
Togo,Centre,TGO.1.1_2,Blitta,Dikpeleou,NA,March_2023,1.996999979019165
Togo,Centre,TGO.1.1_2,Blitta,Dikpeleou,NA,April_2023,1.940999984741211
Togo,Centre,TGO.1.1_2,Blitta,Dikpeleou,NA,May_2023,2.0269999504089355
Togo,Centre,TGO.1.1_2,Blitta,Dikpeleou,NA,June_2023,1.7599999904632568
Togo,Centre,TGO.1.1_2,Blitta,Dikpeleou,NA,July_2023,1.225000023841858
Togo,Centre,TGO.1.1_2,Blitta,Dikpeleou,NA,August_2023,1.1260000467300415
Togo,Centre,TGO.1.1_2,Blitta,Dikpeleou,NA,September_2023,1.2170000076293945
Togo,Centre,TGO.1.1_2,Blitta,Dikpeleou,NA,October_2023,1.725000023841858
Togo,Centre,TGO.1.1_2,Blitta,Dikpeleou,NA,November_2023,1.3359999656677246
Togo,Centre,TGO.1.1_2,Blitta,Dikpeleou,NA,December_2023,0.7139999866485596
Togo,Centre,TGO.1.1_2,Blitta,Doufouli,NA,January_2023,0.375
Togo,Centre,TGO.1.1_2,Blitta,Doufouli,NA,February_2023,0.8100000023841858
Togo,Centre,TGO.1.1_2,Blitta,Doufouli,NA,March_2023,1.878999948501587
Togo,Centre,TGO.1.1_2,Blitta,Doufouli,NA,April_2023,2.0769999027252197
Togo,Centre,TGO.1.1_2,Blitta,Doufouli,NA,May_2023,2.1710000038146973
Togo,Centre,TGO.1.1_2,Blitta,Doufouli,NA,June_2023,1.9149999618530273
Togo,Centre,TGO.1.1_2,Blitta,Doufouli,NA,July_2023,1.3799999952316284
Togo,Centre,TGO.1.1_2,Blitta,Doufouli,NA,August_2023,1.2640000581741333
Togo,Centre,TGO.1.1_2,Blitta,Doufouli,NA,September_2023,1.3420000076293945
Togo,Centre,TGO.1.1_2,Blitta,Doufouli,NA,October_2023,1.7979999780654907
Togo,Centre,TGO.1.1_2,Blitta,Doufouli,NA,November_2023,1.2089999914169312
Togo,Centre,TGO.1.1_2,Blitta,Doufouli,NA,December_2023,0.6349999904632568
Togo,Centre,TGO.1.1_2,Blitta,Katchenke,NA,January_2023,0.3580000102519989
Togo,Centre,TGO.1.1_2,Blitta,Katchenke,NA,February_2023,0.824999988079071
Togo,Centre,TGO.1.1_2,Blitta,Katchenke,NA,March_2023,2.0299999713897705
Togo,Centre,TGO.1.1_2,Blitta,Katchenke,NA,April_2023,1.9800000190734863
Togo,Centre,TGO.1.1_2,Blitta,Katchenke,NA,May_2023,2.0510001182556152
Togo,Centre,TGO.1.1_2,Blitta,Katchenke,NA,June_2023,1.3600000143051147
Togo,Centre,TGO.1.1_2,Blitta,Katchenke,NA,July_2023,1.2079999446868896
Togo,Centre,TGO.1.1_2,Blitta,Katchenke,NA,August_2023,1.121999979019165
Togo,Centre,TGO.1.1_2,Blitta,Katchenke,NA,September_2023,1.2000000476837158
Togo,Centre,TGO.1.1_2,Blitta,Katchenke,NA,October_2023,1.6679999828338623
Togo,Centre,TGO.1.1_2,Blitta,Katchenke,NA,November_2023,1.2619999647140503
Togo,Centre,TGO.1.1_2,Blitta,Katchenke,NA,December_2023,0.6620000004768372
Togo,Centre,TGO.1.1_2,Blitta,Koffiti,NA,January_2023,0.5230000019073486
Togo,Centre,TGO.1.1_2,Blitta,Koffiti,NA,February_2023,0.8629999756813049
Togo,Centre,TGO.1.1_2,Blitta,Koffiti,NA,March_2023,1.5329999923706055
Togo,Centre,TGO.1.1_2,Blitta,Koffiti,NA,April_2023,2.4820001125335693
Togo,Centre,TGO.1.1_2,Blitta,Koffiti,NA,May_2023,2.2720000743865967
Togo,Centre,TGO.1.1_2,Blitta,Koffiti,NA,June_2023,2.2060000896453857
Togo,Centre,TGO.1.1_2,Blitta,Koffiti,NA,July_2023,1.6080000400543213
Togo,Centre,TGO.1.1_2,Blitta,Koffiti,NA,August_2023,1.465999960899353
Togo,Centre,TGO.1.1_2,Blitta,Koffiti,NA,September_2023,1.5820000171661377
Togo,Centre,TGO.1.1_2,Blitta,Koffiti,NA,October_2023,2.134000062942505
Togo,Centre,TGO.1.1_2,Blitta,Koffiti,NA,November_2023,1.4520000219345093
Togo,Centre,TGO.1.1_2,Blitta,Koffiti,NA,December_2023,0.7149999737739563
Togo,Centre,TGO.1.1_2,Blitta,Langabou,NA,January_2023,0.482000008225441
Togo,Centre,TGO.1.1_2,Blitta,Langabou,NA,February_2023,0.840499997138977
Togo,Centre,TGO.1.1_2,Blitta,Langabou,NA,March_2023,1.5235000252723694
Togo,Centre,TGO.1.1_2,Blitta,Langabou,NA,April_2023,2.287999987602234
Togo,Centre,TGO.1.1_2,Blitta,Langabou,NA,May_2023,2.2644999027252197
Togo,Centre,TGO.1.1_2,Blitta,Langabou,NA,June_2023,2.156000018119812
Togo,Centre,TGO.1.1_2,Blitta,Langabou,NA,July_2023,1.852999985218048
Togo,Centre,TGO.1.1_2,Blitta,Langabou,NA,August_2023,1.4679999947547913
Togo,Centre,TGO.1.1_2,Blitta,Langabou,NA,September_2023,1.5625
Togo,Centre,TGO.1.1_2,Blitta,Langabou,NA,October_2023,2.1234999895095825
Togo,Centre,TGO.1.1_2,Blitta,Langabou,NA,November_2023,1.3919999599456787
Togo,Centre,TGO.1.1_2,Blitta,Langabou,NA,December_2023,0.7070000171661377
Togo,Centre,TGO.1.1_2,Blitta,M'Poti,NA,January_2023,0.37800000607967377
Togo,Centre,TGO.1.1_2,Blitta,M'Poti,NA,February_2023,0.8129999935626984
Togo,Centre,TGO.1.1_2,Blitta,M'Poti,NA,March_2023,2.0200001001358032
Togo,Centre,TGO.1.1_2,Blitta,M'Poti,NA,April_2023,2.05649995803833
Togo,Centre,TGO.1.1_2,Blitta,M'Poti,NA,May_2023,2.1414999961853027
Togo,Centre,TGO.1.1_2,Blitta,M'Poti,NA,June_2023,1.430999994277954
Togo,Centre,TGO.1.1_2,Blitta,M'Poti,NA,July_2023,1.3115000128746033
Togo,Centre,TGO.1.1_2,Blitta,M'Poti,NA,August_2023,1.2074999809265137
Togo,Centre,TGO.1.1_2,Blitta,M'Poti,NA,September_2023,1.2894999980926514
Togo,Centre,TGO.1.1_2,Blitta,M'Poti,NA,October_2023,1.756500005722046
Togo,Centre,TGO.1.1_2,Blitta,M'Poti,NA,November_2023,1.2179999947547913
Togo,Centre,TGO.1.1_2,Blitta,M'Poti,NA,December_2023,0.6545000076293945
Togo,Centre,TGO.1.1_2,Blitta,Pagala Gare,NA,January_2023,0.40700000524520874
Togo,Centre,TGO.1.1_2,Blitta,Pagala Gare,NA,February_2023,0.8399999737739563
Togo,Centre,TGO.1.1_2,Blitta,Pagala Gare,NA,March_2023,1.7070000171661377
Togo,Centre,TGO.1.1_2,Blitta,Pagala Gare,NA,April_2023,2.1040000915527344
Togo,Centre,TGO.1.1_2,Blitta,Pagala Gare,NA,May_2023,2.184999942779541
Togo,Centre,TGO.1.1_2,Blitta,Pagala Gare,NA,June_2023,2.010999917984009
Togo,Centre,TGO.1.1_2,Blitta,Pagala Gare,NA,July_2023,1.4809999465942383
Togo,Centre,TGO.1.1_2,Blitta,Pagala Gare,NA,August_2023,1.3589999675750732
Togo,Centre,TGO.1.1_2,Blitta,Pagala Gare,NA,September_2023,1.4290000200271606
Togo,Centre,TGO.1.1_2,Blitta,Pagala Gare,NA,October_2023,1.9279999732971191
Togo,Centre,TGO.1.1_2,Blitta,Pagala Gare,NA,November_2023,1.2690000534057617
Togo,Centre,TGO.1.1_2,Blitta,Pagala Gare,NA,December_2023,0.6539999842643738
Togo,Centre,TGO.1.1_2,Blitta,Pagala Village,NA,January_2023,0.4000000059604645
Togo,Centre,TGO.1.1_2,Blitta,Pagala Village,NA,February_2023,0.8529999852180481
Togo,Centre,TGO.1.1_2,Blitta,Pagala Village,NA,March_2023,1.86899995803833
Togo,Centre,TGO.1.1_2,Blitta,Pagala Village,NA,April_2023,2.052999973297119
Togo,Centre,TGO.1.1_2,Blitta,Pagala Village,NA,May_2023,2.1630001068115234
Togo,Centre,TGO.1.1_2,Blitta,Pagala Village,NA,June_2023,1.8860000371932983
Togo,Centre,TGO.1.1_2,Blitta,Pagala Village,NA,July_2023,1.3660000562667847
Togo,Centre,TGO.1.1_2,Blitta,Pagala Village,NA,August_2023,1.246999979019165
Togo,Centre,TGO.1.1_2,Blitta,Pagala Village,NA,September_2023,1.3370000123977661
Togo,Centre,TGO.1.1_2,Blitta,Pagala Village,NA,October_2023,1.7970000505447388
Togo,Centre,TGO.1.1_2,Blitta,Pagala Village,NA,November_2023,1.253999948501587
Togo,Centre,TGO.1.1_2,Blitta,Pagala Village,NA,December_2023,0.6700000166893005
Togo,Centre,TGO.1.1_2,Blitta,Tchaloude,NA,January_2023,0.4352000057697296
Togo,Centre,TGO.1.1_2,Blitta,Tchaloude,NA,February_2023,0.8582000136375427
Togo,Centre,TGO.1.1_2,Blitta,Tchaloude,NA,March_2023,1.626200008392334
Togo,Centre,TGO.1.1_2,Blitta,Tchaloude,NA,April_2023,2.2832000255584717
Togo,Centre,TGO.1.1_2,Blitta,Tchaloude,NA,May_2023,2.287999963760376
Togo,Centre,TGO.1.1_2,Blitta,Tchaloude,NA,June_2023,2.1145999908447264
Togo,Centre,TGO.1.1_2,Blitta,Tchaloude,NA,July_2023,1.5765999794006347
Togo,Centre,TGO.1.1_2,Blitta,Tchaloude,NA,August_2023,1.4371999740600585
Togo,Centre,TGO.1.1_2,Blitta,Tchaloude,NA,September_2023,1.5115999937057496
Togo,Centre,TGO.1.1_2,Blitta,Tchaloude,NA,October_2023,2.053600001335144
Togo,Centre,TGO.1.1_2,Blitta,Tchaloude,NA,November_2023,1.303600001335144
Togo,Centre,TGO.1.1_2,Blitta,Tchaloude,NA,December_2023,0.6804000020027161
Togo,Centre,TGO.1.1_2,Blitta,Tchare-Baou,NA,January_2023,0.4570000022649765
Togo,Centre,TGO.1.1_2,Blitta,Tchare-Baou,NA,February_2023,0.8349999785423279
Togo,Centre,TGO.1.1_2,Blitta,Tchare-Baou,NA,March_2023,1.5385000109672546
Togo,Centre,TGO.1.1_2,Blitta,Tchare-Baou,NA,April_2023,2.268499970436096
Togo,Centre,TGO.1.1_2,Blitta,Tchare-Baou,NA,May_2023,2.2235000133514404
Togo,Centre,TGO.1.1_2,Blitta,Tchare-Baou,NA,June_2023,2.06549996137619
Togo,Centre,TGO.1.1_2,Blitta,Tchare-Baou,NA,July_2023,1.5485000014305115
Togo,Centre,TGO.1.1_2,Blitta,Tchare-Baou,NA,August_2023,1.393500030040741
Togo,Centre,TGO.1.1_2,Blitta,Tchare-Baou,NA,September_2023,1.5049999952316284
Togo,Centre,TGO.1.1_2,Blitta,Tchare-Baou,NA,October_2023,1.997499942779541
Togo,Centre,TGO.1.1_2,Blitta,Tchare-Baou,NA,November_2023,1.3399999737739563
Togo,Centre,TGO.1.1_2,Blitta,Tchare-Baou,NA,December_2023,0.6785000264644623
Togo,Centre,TGO.1.1_2,Blitta,Tchifama,NA,January_2023,0.3779999911785126
Togo,Centre,TGO.1.1_2,Blitta,Tchifama,NA,February_2023,0.8510000109672546
Togo,Centre,TGO.1.1_2,Blitta,Tchifama,NA,March_2023,2.0169999599456787
Togo,Centre,TGO.1.1_2,Blitta,Tchifama,NA,April_2023,2.0390000343322754
Togo,Centre,TGO.1.1_2,Blitta,Tchifama,NA,May_2023,2.1010000705718994
Togo,Centre,TGO.1.1_2,Blitta,Tchifama,NA,June_2023,1.3910000324249268
Togo,Centre,TGO.1.1_2,Blitta,Tchifama,NA,July_2023,1.2899999618530273
Togo,Centre,TGO.1.1_2,Blitta,Tchifama,NA,August_2023,1.1740000247955322
Togo,Centre,TGO.1.1_2,Blitta,Tchifama,NA,September_2023,1.2400000095367432
Togo,Centre,TGO.1.1_2,Blitta,Tchifama,NA,October_2023,1.7120000123977661
Togo,Centre,TGO.1.1_2,Blitta,Tchifama,NA,November_2023,1.2519999742507935
Togo,Centre,TGO.1.1_2,Blitta,Tchifama,NA,December_2023,0.6650000214576721
Togo,Centre,TGO.1.1_2,Blitta,Tintchro,NA,January_2023,0.3579999953508377
Togo,Centre,TGO.1.1_2,Blitta,Tintchro,NA,February_2023,0.8549999892711639
Togo,Centre,TGO.1.1_2,Blitta,Tintchro,NA,March_2023,1.8894999623298645
Togo,Centre,TGO.1.1_2,Blitta,Tintchro,NA,April_2023,1.9990000128746033
Togo,Centre,TGO.1.1_2,Blitta,Tintchro,NA,May_2023,2.055000066757202
Togo,Centre,TGO.1.1_2,Blitta,Tintchro,NA,June_2023,1.3619999885559082
Togo,Centre,TGO.1.1_2,Blitta,Tintchro,NA,July_2023,1.2595000267028809
Togo,Centre,TGO.1.1_2,Blitta,Tintchro,NA,August_2023,1.1320000290870667
Togo,Centre,TGO.1.1_2,Blitta,Tintchro,NA,September_2023,1.2315000295639038
Togo,Centre,TGO.1.1_2,Blitta,Tintchro,NA,October_2023,1.6635000109672546
Togo,Centre,TGO.1.1_2,Blitta,Tintchro,NA,November_2023,1.246999979019165
Togo,Centre,TGO.1.1_2,Blitta,Tintchro,NA,December_2023,0.6379999816417694
Togo,Centre,TGO.1.1_2,Blitta,Waragni,NA,January_2023,0.41200000047683716
Togo,Centre,TGO.1.1_2,Blitta,Waragni,NA,February_2023,0.8396666646003723
Togo,Centre,TGO.1.1_2,Blitta,Waragni,NA,March_2023,1.7203333377838135
Togo,Centre,TGO.1.1_2,Blitta,Waragni,NA,April_2023,2.128333409627279
Togo,Centre,TGO.1.1_2,Blitta,Waragni,NA,May_2023,2.2313332557678223
Togo,Centre,TGO.1.1_2,Blitta,Waragni,NA,June_2023,2.030999938646952
Togo,Centre,TGO.1.1_2,Blitta,Waragni,NA,July_2023,1.5056666533152263
Togo,Centre,TGO.1.1_2,Blitta,Waragni,NA,August_2023,1.3706666628519695
Togo,Centre,TGO.1.1_2,Blitta,Waragni,NA,September_2023,1.4470000267028809
Togo,Centre,TGO.1.1_2,Blitta,Waragni,NA,October_2023,1.9539999961853027
Togo,Centre,TGO.1.1_2,Blitta,Waragni,NA,November_2023,1.2653333346048992
Togo,Centre,TGO.1.1_2,Blitta,Waragni,NA,December_2023,0.6613333423932394
Togo,Centre,TGO.1.1_2,Blitta,Welly,NA,January_2023,0.37666667501131695
Togo,Centre,TGO.1.1_2,Blitta,Welly,NA,February_2023,0.8316666682561239
Togo,Centre,TGO.1.1_2,Blitta,Welly,NA,March_2023,1.6419999996821086
Togo,Centre,TGO.1.1_2,Blitta,Welly,NA,April_2023,2.056333382924398
Togo,Centre,TGO.1.1_2,Blitta,Welly,NA,May_2023,2.140999952952067
Togo,Centre,TGO.1.1_2,Blitta,Welly,NA,June_2023,1.9453333616256714
Togo,Centre,TGO.1.1_2,Blitta,Welly,NA,July_2023,1.4129999876022339
Togo,Centre,TGO.1.1_2,Blitta,Welly,NA,August_2023,1.283666690190633
Togo,Centre,TGO.1.1_2,Blitta,Welly,NA,September_2023,1.381666660308838
Togo,Centre,TGO.1.1_2,Blitta,Welly,NA,October_2023,1.8366666634877522
Togo,Centre,TGO.1.1_2,Blitta,Welly,NA,November_2023,1.2800000111262004
Togo,Centre,TGO.1.1_2,Blitta,Welly,NA,December_2023,0.6413333217302958
Togo,Centre,TGO.1.1_2,Blitta,Yaloumbe,NA,January_2023,0.4300000071525574
Togo,Centre,TGO.1.1_2,Blitta,Yaloumbe,NA,February_2023,0.8500000238418579
Togo,Centre,TGO.1.1_2,Blitta,Yaloumbe,NA,March_2023,1.6779999732971191
Togo,Centre,TGO.1.1_2,Blitta,Yaloumbe,NA,April_2023,2.1600000858306885
Togo,Centre,TGO.1.1_2,Blitta,Yaloumbe,NA,May_2023,2.2809998989105225
Togo,Centre,TGO.1.1_2,Blitta,Yaloumbe,NA,June_2023,2.0899999141693115
Togo,Centre,TGO.1.1_2,Blitta,Yaloumbe,NA,July_2023,1.5640000104904175
Togo,Centre,TGO.1.1_2,Blitta,Yaloumbe,NA,August_2023,1.4149999618530273
Togo,Centre,TGO.1.1_2,Blitta,Yaloumbe,NA,September_2023,1.503000020980835
Togo,Centre,TGO.1.1_2,Blitta,Yaloumbe,NA,October_2023,2.0220000743865967
Togo,Centre,TGO.1.1_2,Blitta,Yaloumbe,NA,November_2023,1.2979999780654907
Togo,Centre,TGO.1.1_2,Blitta,Yaloumbe,NA,December_2023,0.6790000200271606
Togo,Centre,TGO.1.1_2,Blitta,Yegue,NA,January_2023,0.3610000014305115
Togo,Centre,TGO.1.1_2,Blitta,Yegue,NA,February_2023,0.859000027179718
Togo,Centre,TGO.1.1_2,Blitta,Yegue,NA,March_2023,1.972000002861023
Togo,Centre,TGO.1.1_2,Blitta,Yegue,NA,April_2023,1.9539999961853027
Togo,Centre,TGO.1.1_2,Blitta,Yegue,NA,May_2023,2.01200008392334
Togo,Centre,TGO.1.1_2,Blitta,Yegue,NA,June_2023,1.3339999914169312
Togo,Centre,TGO.1.1_2,Blitta,Yegue,NA,July_2023,1.2100000381469727
Togo,Centre,TGO.1.1_2,Blitta,Yegue,NA,August_2023,1.0989999771118164
Togo,Centre,TGO.1.1_2,Blitta,Yegue,NA,September_2023,1.190000057220459
Togo,Centre,TGO.1.1_2,Blitta,Yegue,NA,October_2023,1.6339999437332153
Togo,Centre,TGO.1.1_2,Blitta,Yegue,NA,November_2023,1.2619999647140503
Togo,Centre,TGO.1.1_2,Blitta,Yegue,NA,December_2023,0.6610000133514404
Togo,Centre,TGO.1.2_2,Mô,Boulohou,NA,January_2023,0.4136666754881541
Togo,Centre,TGO.1.2_2,Mô,Boulohou,NA,February_2023,0.8233333428700765
Togo,Centre,TGO.1.2_2,Mô,Boulohou,NA,March_2023,1.9896666606267293
Togo,Centre,TGO.1.2_2,Mô,Boulohou,NA,April_2023,2.3829999764760337
Togo,Centre,TGO.1.2_2,Mô,Boulohou,NA,May_2023,2.3296666940053306
Togo,Centre,TGO.1.2_2,Mô,Boulohou,NA,June_2023,2.1346667607625327
Togo,Centre,TGO.1.2_2,Mô,Boulohou,NA,July_2023,1.815333326657613
Togo,Centre,TGO.1.2_2,Mô,Boulohou,NA,August_2023,1.400000015894572
Togo,Centre,TGO.1.2_2,Mô,Boulohou,NA,September_2023,1.4819999933242798
Togo,Centre,TGO.1.2_2,Mô,Boulohou,NA,October_2023,2.043333331743876
Togo,Centre,TGO.1.2_2,Mô,Boulohou,NA,November_2023,1.4699999888737996
Togo,Centre,TGO.1.2_2,Mô,Boulohou,NA,December_2023,0.7139999866485596
Togo,Centre,TGO.1.2_2,Mô,Djarkpanga,NA,January_2023,0.3893333375453949
Togo,Centre,TGO.1.2_2,Mô,Djarkpanga,NA,February_2023,0.7696666717529297
Togo,Centre,TGO.1.2_2,Mô,Djarkpanga,NA,March_2023,1.7889999945958455
Togo,Centre,TGO.1.2_2,Mô,Djarkpanga,NA,April_2023,2.4856666723887124
Togo,Centre,TGO.1.2_2,Mô,Djarkpanga,NA,May_2023,2.6133333841959634
Togo,Centre,TGO.1.2_2,Mô,Djarkpanga,NA,June_2023,2.325666666030884
Togo,Centre,TGO.1.2_2,Mô,Djarkpanga,NA,July_2023,2.1666666666666665
Togo,Centre,TGO.1.2_2,Mô,Djarkpanga,NA,August_2023,2.0080000162124634
Togo,Centre,TGO.1.2_2,Mô,Djarkpanga,NA,September_2023,1.658666690190633
Togo,Centre,TGO.1.2_2,Mô,Djarkpanga,NA,October_2023,2.2089999516805015
Togo,Centre,TGO.1.2_2,Mô,Djarkpanga,NA,November_2023,1.6370000044504802
Togo,Centre,TGO.1.2_2,Mô,Djarkpanga,NA,December_2023,0.7249999841054281
Togo,Centre,TGO.1.2_2,Mô,Kagnigbara,NA,January_2023,0.41633333762486774
Togo,Centre,TGO.1.2_2,Mô,Kagnigbara,NA,February_2023,0.7820000052452087
Togo,Centre,TGO.1.2_2,Mô,Kagnigbara,NA,March_2023,1.9006666739781697
Togo,Centre,TGO.1.2_2,Mô,Kagnigbara,NA,April_2023,2.560000022252401
Togo,Centre,TGO.1.2_2,Mô,Kagnigbara,NA,May_2023,2.540333350499471
Togo,Centre,TGO.1.2_2,Mô,Kagnigbara,NA,June_2023,2.3019999663035073
Togo,Centre,TGO.1.2_2,Mô,Kagnigbara,NA,July_2023,2.133999983469645
Togo,Centre,TGO.1.2_2,Mô,Kagnigbara,NA,August_2023,1.6983332633972168
Togo,Centre,TGO.1.2_2,Mô,Kagnigbara,NA,September_2023,1.6196666558583577
Togo,Centre,TGO.1.2_2,Mô,Kagnigbara,NA,October_2023,2.178333361943563
Togo,Centre,TGO.1.2_2,Mô,Kagnigbara,NA,November_2023,1.5363333225250244
Togo,Centre,TGO.1.2_2,Mô,Kagnigbara,NA,December_2023,0.7026666601498922
Togo,Centre,TGO.1.2_2,Mô,Saiboude,NA,January_2023,0.4480000138282776
Togo,Centre,TGO.1.2_2,Mô,Saiboude,NA,February_2023,0.7789999842643738
Togo,Centre,TGO.1.2_2,Mô,Saiboude,NA,March_2023,1.8519999980926514
Togo,Centre,TGO.1.2_2,Mô,Saiboude,NA,April_2023,2.4619998931884766
Togo,Centre,TGO.1.2_2,Mô,Saiboude,NA,May_2023,2.3389999866485596
Togo,Centre,TGO.1.2_2,Mô,Saiboude,NA,June_2023,2.2690000534057617
Togo,Centre,TGO.1.2_2,Mô,Saiboude,NA,July_2023,2.072000026702881
Togo,Centre,TGO.1.2_2,Mô,Saiboude,NA,August_2023,1.9079999923706055
Togo,Centre,TGO.1.2_2,Mô,Saiboude,NA,September_2023,1.5920000076293945
Togo,Centre,TGO.1.2_2,Mô,Saiboude,NA,October_2023,2.184000015258789
Togo,Centre,TGO.1.2_2,Mô,Saiboude,NA,November_2023,1.684999942779541
Togo,Centre,TGO.1.2_2,Mô,Saiboude,NA,December_2023,0.7409999966621399
Togo,Centre,TGO.1.2_2,Mô,Tindjassi,NA,January_2023,0.40400001406669617
Togo,Centre,TGO.1.2_2,Mô,Tindjassi,NA,February_2023,0.8109999895095825
