"t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
25,31,0.681985037576292,0.482236244737959,0.0825915519645662,0.121175616613497,0.327788866692061,0.572303767526285,0.91816823018203,1.61762231091572,1.89988871366558
26,32,0.709972267553363,0.502026204841373,0.0859809353551615,0.126148408775959,0.341240631599745,0.595789909121745,0.95584792108415,1.68400612454385,1.9778561461318
27,33,0.741544108976464,0.524350868006194,0.0898044318218583,0.131758117407785,0.356415301935972,0.622284161632617,0.998353636262385,1.7588923936975,2.06580966693419
28,34,0.776518281824114,0.549081342793158,0.094039966408409,0.137972354857073,0.373225266743948,0.651633560496206,1.04543996897685,1.84184876251352,2.16324147643428
29,35,0.814652226605725,0.576046113741628,0.0986581640352036,0.14474802297032,0.391553942380125,0.683634556217044,1.09678035719772,1.93229989631139,2.26947584714072
30,36,1.28345650711463,0.74100395987581,0.264679587300261,0.349823802891519,0.7389712258628,1.14401337002183,1.67722184492937,2.69345909714747,3.09085746633705
31,37,1.3486304065643,0.778632128267215,0.278120012210232,0.367587849610959,0.776496172055839,1.20210634935816,1.7623911414893,2.83023290397005,3.24781115554089
32,38,1.41640246079296,0.817760342019667,0.292096239097779,0.386060059310795,0.815517048661299,1.26251520288895,1.85095570849873,2.97245919288805,3.41102179700827
33,39,1.97920544102434,0.98960272051217,0.539266869366312,0.676056201254729,1.25447988953291,1.8169406534744,2.52815166976888,3.83651979697959,4.33805864064504
34,40,2.06570569262031,1.03285284631016,0.562835276622416,0.705602922524497,1.30930634858434,1.89634919813723,2.63864336051252,4.00419310709332,4.52765147223087
35,41,2.14256205810698,1.07128102905349,0.583776049494089,0.731855489042438,1.35802022279223,1.96690450888796,2.73681636706858,4.15317257208555,4.69610665807326
36,42,2.20306674035373,1.10153337017686,0.600261539024836,0.752522654153245,1.39636990874591,2.02244872608795,2.81410243868113,4.27045570320379,4.82872192588706
37,43,2.80122629443845,1.25274648294485,0.909550552932537,1.10376695480498,1.88724239533104,2.61685455628285,3.51522005102302,5.12821563681197,5.73780149887279
38,44,2.81569267088589,1.25921604316976,0.914247745987887,1.10946713986685,1.89698868358795,2.63036878153289,3.53337370631843,5.1546992872236,5.76743323431243
39,45,2.79600413322989,1.25041106145448,0.907854931402715,1.10170926707511,1.88372412047848,2.61197610844755,3.50866683330317,5.11865540641542,5.72710485345383
40,46,2.1945195269645,1.09725976348225,0.597932711046358,0.749603100429583,1.39095242803063,2.01460225438829,2.80318459692809,4.25388766398103,4.80998798744488
41,47,2.66108029310236,1.19007128579239,0.864045527772803,1.04854523800547,1.79282322049225,2.48593271577703,3.33935277641352,4.87164981886454,5.45073795883541
42,48,3.06890502439802,1.25287522980645,1.12623405628853,1.33651567954837,2.15805881244739,2.90019769353086,3.79659449293934,5.37725094218478,5.96816715742966
43,49,2.93025500542781,1.19627159658908,1.07535194295238,1.27613325557299,2.06055990228045,2.76916970080101,3.62506820122182,5.13431219392953,5.69853141340486
44,50,2.32163954354043,1.0382687677216,0.753830040339727,0.914795428779222,1.5641351724941,2.16883335331468,2.91339328454264,4.25023434695831,4.75545545149862
45,51,2.64052661071054,1.07799047474692,0.969026728385536,1.1499558277049,1.85682244202507,2.49536858430206,3.2666402866768,4.62665807264348,5.13509022634317
46,52,2.49736749469765,1.01954601037033,0.916489855904932,1.08760968088693,1.75615272776618,2.36007937373095,3.08953571447674,4.37581860861879,4.8566855420397
47,53,2.75345027209959,1.04070638105123,1.10702981571349,1.29227905511149,1.99926329024237,2.62350200253208,3.36647324767264,4.65820679020966,5.13694461439737
48,54,2.23084358966928,0.910738081774752,0.818680280088283,0.971537865300281,1.56873270094825,2.10820712337165,2.75981446796607,3.90882275568924,4.33837063688157
49,55,1.75846274955557,0.786408448781488,0.570968068286737,0.692886925297135,1.18471165937593,1.64272385539299,2.20667053157658,3.21922444713806,3.60189043639351
50,56,1.66481658232782,0.744528609630778,0.540561412690537,0.655987534114301,1.12162035636219,1.55524131252422,2.08915525428749,3.0477860524399,3.41007333123859
51,57,2.52588123735751,0.893033875703682,1.09049623652884,1.25688569811009,1.88055326431148,2.42145165892842,3.05771503876092,4.15132174502558,4.55374563607781
52,58,4.20359442795625,1.12345786731173,2.29814419010163,2.54135432906693,3.40148190465945,4.10394359789097,4.89726168685155,6.2058772714642,6.67482631520242
53,59,6.017397838258,1.31310386097528,3.72486410297049,4.03223672859915,5.08755370730206,5.92215781963251,6.84353650379988,8.32751092123052,8.85084087708811
54,60,6.57387222214476,1.34188604820924,4.21200397476331,4.53296941291867,5.62606046995115,6.48279732394409,7.42249954924745,8.92550640397902,9.45303457131853
55,61,8.34682499796885,1.47552413936029,5.70922211968688,6.07686749544479,7.30999403876598,8.26004175734259,9.28912159049888,10.9128555949829,11.4774127009931
56,62,8.3474493307764,1.43157574977694,5.78085132303726,6.14031415593818,7.34253907057605,8.2657557642461,9.26336555702385,10.83329082271,11.3781305734191
57,63,8.84327457782627,1.41605723173878,6.28843270921683,6.64990944638159,7.85150644093776,8.76780695866974,9.75282356757468,11.294100524718,11.8268523224293
58,64,7.56813978074957,1.24419451574062,5.32866883594903,5.64432182730206,6.69599255595961,7.50006862075754,8.36612848775519,9.72418689610154,10.1943199754516
59,65,5.76795441813446,1.01963992065945,3.94527655214676,4.1993326477191,5.0514671653829,5.70798409692704,6.41911504452824,7.54117327952391,7.93130241901028
60,66,4.05407470150752,0.795069462021141,2.64825619273667,2.84074419010221,3.49332628479059,4.0022195158329,4.55834624977325,5.44432297279606,5.75443653676234
61,67,3.20507618114231,0.654233435878898,2.05355278566493,2.21003874189272,2.74297275586895,3.16067282539414,3.61882246960849,4.35160998165754,4.60880511823564
62,68,3.08748990668057,0.59418770958076,2.03467530332126,2.17932293608779,2.66870768237285,3.04945754111324,3.464848641628,4.12541345648565,4.3563366607892
63,69,2.76396609411274,0.522340494088347,1.83663539681237,1.96445324775468,2.3960627129198,2.73113228542591,3.09610692732538,3.67549862610228,3.87780321191823
64,70,2.24499684761175,0.440280105151023,1.46650647610202,1.57309922021895,1.93447508357897,2.21628136086244,2.52424380765812,3.01486499663225,3.1865944354724
65,71,2.45353153577014,0.433727196699528,1.6782137541852,1.7862823339891,2.1487572705512,2.42802178593057,2.73051762405926,3.20781079681337,3.37376116281197
66,72,2.5568891333501,0.420349984174828,1.80028591391978,1.90692898961362,2.2622349876353,2.53389135393264,2.82648889136047,3.28530768796726,3.44414172072074
67,73,2.46269304682224,0.39434649097627,1.75121549965539,1.85188027483219,2.18650344383294,2.44167667112097,2.71598609489903,3.14520402906808,3.29356583061105
68,74,2.45187629828007,0.378332726517268,1.76709677182462,1.86448442208234,2.18721504191102,2.43244465757941,2.69536658063663,3.10555936964793,3.24705069680453
69,75,1.90622592826318,0.322210990749089,1.32775620329055,1.40895361895073,1.68015651865248,1.88810245485113,2.11255187928942,2.46532813202013,2.58765224985544
70,76,1.73908238472411,0.298250168426445,1.20436510678024,1.27925450782832,1.52972241588913,1.72206259378338,1.92990160528256,2.25697509404541,2.37048536232127
71,77,1.54453279585062,0.273037403427748,1.05645928898689,1.1244899881137,1.35267308624466,1.52847404760682,1.71889945514144,2.01936225653883,2.12383035855073
72,78,1.55475459015095,0.266638212454709,1.07671275060455,1.14366451841952,1.36758497967175,1.53953875085493,1.72534861241134,2.01775512083066,2.11923427568919
73,79,1.47881762129227,0.253615129735435,1.02412419217202,1.08780591702342,1.30078970621136,1.46434495054651,1.6410795292512,1.9192043857207,2.01572711885769
74,80,1.53714443342016,0.252704988196342,1.08229153742022,1.14640296408611,1.36000496579052,1.52331868393753,1.69922176476464,1.97505334070341,2.07054080087529
75,81,1.35503512760103,0.232386607201976,0.938401216917098,0.996752546328813,1.1919088061704,1.34177387281995,1.50371511490317,1.75855989423833,1.84700331831545
76,82,1.30539433951224,0.223873282279388,0.904023528101221,0.960237196341632,1.14824403965396,1.29261890175905,1.44862753684386,1.69413625143145,1.77933961096484
77,83,1.18822716086176,0.210050870758847,0.812746498417722,0.865083311654741,1.04062724026357,1.17587297784668,1.32236947307079,1.55351902354204,1.63388755737162
78,84,1.15335298396578,0.203885929015985,0.78889258723726,0.839693327791278,1.01008508497955,1.14136139320416,1.28355825208147,1.50792361971456,1.5859333567097
79,85,0.947845245210497,0.182412902490796,0.624635989133877,0.669042149183844,0.819281022464417,0.936169483359713,1.06369264664965,1.26648301612144,1.3373753810598
80,86,0.68616508606972,0.153431177623889,0.419127460639556,0.454743957740181,0.577412979074045,0.67476350705643,0.782502897774974,0.956488043337856,1.01795518973546
81,87,0.639225549783577,0.146648398612413,0.384855538021013,0.418590196321044,0.535175868750313,0.628046718347512,0.731104246750569,0.898003239581881,0.957080799848526
82,88,0.827874448057633,0.165574889611527,0.53575669220287,0.575608713492313,0.711013078667968,0.816862670371987,0.932743041640142,1.11771008926877,1.18253909342051
83,89,0.883918145136828,0.170110126345447,0.58250762736939,0.62391882906329,0.764024892651887,0.873029851071574,0.991952258001192,1.18106550000022,1.24717655350533
84,90,0.910636527231194,0.172094127558946,0.605111359037852,0.647223165021354,0.789424382798682,0.899818859973251,1.0200660804926,1.21095671609215,1.27760946768081
85,91,0.973924345079506,0.17781344436783,0.657102665838305,0.701030069210381,0.848837017801016,0.963124599896587,1.08724792736177,1.28366384988237,1.35209389085661
86,92,0.84607305238123,0.165928577077573,0.552683007948283,0.592854667197002,0.729046564346066,0.835251032942564,0.95131298984749,1.13621363563675,1.20093339266347
87,93,1.01447481297943,0.182205055183726,0.689286416346011,0.734496512664061,0.886371470762488,1.00358758014762,1.13071880648041,1.33159661554571,1.40150891167395
88,94,1.25341069045813,0.203330063466608,0.88698800378572,0.938735616043074,1.11094385884351,1.24243317087432,1.38391811865715,1.60553614473095,1.68219675304378
89,95,1.03206936320175,0.185365129690432,0.701241059590776,0.747235257495231,0.90174425987311,1.02099330757968,1.15032943512631,1.35469116972128,1.42581599019182
90,96,0.941256761151564,0.177880807847511,0.625458282104895,0.668986101296152,0.815968847621805,0.930075348873511,1.05436589283802,1.25167524297458,1.32056919924156
91,97,0.915769716905766,0.176239964190417,0.603498013867494,0.646401448603615,0.791556167844558,0.904489068320165,1.02769678786622,1.22362463598362,1.29211796999402
92,98,0.820120400111722,0.167406375660075,0.525466615158524,0.565508510508313,0.701876581678328,0.808758393150153,0.925990511292881,1.113497438933,1.1793089723868
93,99,0.756258843804634,0.161234927249414,0.473943391098173,0.511978249477948,0.642186322401146,0.744831755137515,0.857887922209336,1.03952739452357,1.10347552322237
94,100,0.587186501755085,0.142413645216067,0.34205777577217,0.37414627072481,0.485915476488758,0.575714040960039,0.675968737776861,0.839372178571087,0.897462674377799
95,101,0.17345008918675,0.077569238024995,0.0563187718319031,0.0683445236582326,0.116856807476458,0.16203391246083,0.217660112848263,0.317535738308581,0.355280893832557
96,102,0.139425862528527,0.0697129312642635,0.0379888549394564,0.0476250302388598,0.0883723018325446,0.127995059291421,0.178096583535072,0.270265062289241,0.305596152442987
97,103,0.0701724612760224,0.0496194232208258,0.00849821060965984,0.0124682959242453,0.0337276483900672,0.0588868695823364,0.0944743961044964,0.16644432460773,0.195487965047233
